tick,area,sex,age_months,count
11,sa,female,12,499
11,sa,female,13,397
11,sa,female,14,308
11,sa,female,15,258
11,sa,female,16,230
11,sa,female,17,163
11,sa,female,18,69
11,sa,female,19,17
11,sa,female,20,3
11,wa,male,0,805
11,wa,male,1,740
11,wa,male,2,757
11,wa,male,3,795
11,wa,male,4,914
11,wa,male,5,984
11,wa,male,6,845
11,wa,male,7,845
11,wa,male,8,876
11,wa,male,9,825
11,wa,male,10,780
11,wa,male,11,701
11,wa,male,12,633
11,wa,male,13,461
11,wa,male,14,337
11,wa,male,15,238
11,wa,male,16,169
11,wa,male,17,85
11,wa,male,18,29
11,wa,male,19,5
11,wa,male,20,1
11,wa,female,0,768
11,wa,female,1,722
11,wa,female,2,723
11,wa,female,3,751
11,wa,female,4,853
11,wa,female,5,921
11,wa,female,6,817
11,wa,female,7,827
11,wa,female,8,847
11,wa,female,9,811
11,wa,female,10,783
11,wa,female,11,703
11,wa,female,12,614
11,wa,female,13,458
11,wa,female,14,343
11,wa,female,15,272
11,wa,female,16,218
11,wa,female,17,144
11,wa,female,18,60
11,wa,female,19,20
11,wa,female,20,2
11,tas,male,0,167
11,tas,male,1,167
11,tas,male,2,178
11,tas,male,3,182
11,tas,male,4,186
11,tas,male,5,169
11,tas,male,6,148
11,tas,male,7,166
11,tas,male,8,177
11,tas,male,9,181
11,tas,male,10,188
11,tas,male,11,179
11,tas,male,12,168
11,tas,male,13,130
11,tas,male,14,95
11,tas,male,15,67
11,tas,male,16,54
11,tas,male,17,28
11,tas,male,18,4
11,tas,male,19,1
11,tas,female,0,163
11,tas,female,1,155
11,tas,female,2,163
11,tas,female,3,175
11,tas,female,4,163
11,tas,female,5,157
11,tas,female,6,159
11,tas,female,7,168
11,tas,female,8,194
11,tas,female,9,181
11,tas,female,10,195
11,tas,female,11,177
11,tas,female,12,168
11,tas,female,13,123
11,tas,female,14,99
11,tas,female,15,78
11,tas,female,16,63
11,tas,female,17,49
11,tas,female,18,19
11,tas,female,19,8
11,tas,female,20,1
11,nt,male,0,107
11,nt,male,1,90
11,nt,male,2,95
11,nt,male,3,98
11,nt,male,4,119
11,nt,male,5,128
11,nt,male,6,110
11,nt,male,7,106
11,nt,male,8,93
11,nt,male,9,93
11,nt,male,10,76
11,nt,male,11,70
11,nt,male,12,61
11,nt,male,13,37
11,nt,male,14,25
11,nt,male,15,13
11,nt,male,16,7
11,nt,male,17,1
11,nt,female,0,96
11,nt,female,1,91
11,nt,female,2,83
11,nt,female,3,81
11,nt,female,4,90
11,nt,female,5,118
11,nt,female,6,103
11,nt,female,7,103
11,nt,female,8,95
11,nt,female,9,77
11,nt,female,10,74
11,nt,female,11,62
11,nt,female,12,44
11,nt,female,13,33
11,nt,female,14,17
11,nt,female,15,10
11,nt,female,16,4
11,nt,female,17,4
11,act,male,0,131
11,act,male,1,112
11,act,male,2,108
11,act,male,3,133
11,act,male,4,177
11,act,male,5,175
11,act,male,6,157
11,act,male,7,146
11,act,male,8,136
11,act,male,9,131
11,act,male,10,121
11,act,male,11,103
11,act,male,12,93
11,act,male,13,63
11,act,male,14,48
11,act,male,15,31
11,act,male,16,19
11,act,male,17,14
11,act,male,18,5
11,act,female,0,127
11,act,female,1,110
11,act,female,2,114
11,act,female,3,124
11,act,female,4,173
11,act,female,5,171
11,act,female,6,152
11,act,female,7,143
11,act,female,8,144
11,act,female,9,129
11,act,female,10,132
11,act,female,11,109
11,act,female,12,99
11,act,female,13,70
11,act,female,14,50
11,act,female,15,38
11,act,female,16,29
11,act,female,17,23
11,act,female,18,5
11,act,female,19,1
12,nsw,male,0,2462
12,nsw,male,1,2286
12,nsw,male,2,2272
12,nsw,male,3,2367
12,nsw,male,4,2622
12,nsw,male,5,2719
12,nsw,male,6,2536
12,nsw,male,7,2503
12,nsw,male,8,2444
12,nsw,male,9,2440
12,nsw,male,10,2388
12,nsw,male,11,2109
12,nsw,male,12,1966
12,nsw,male,13,1581
12,nsw,male,14,1165
12,nsw,male,15,867
12,nsw,male,16,657
12,nsw,male,17,357
12,nsw,male,18,119
12,nsw,male,19,18
12,nsw,male,20,2
12,nsw,female,0,2386
12,nsw,female,1,2166
12,nsw,female,2,2143
12,nsw,female,3,2230
12,nsw,female,4,2528
12,nsw,female,5,2691
12,nsw,female,6,2516
12,nsw,female,7,2561
12,nsw,female,8,2487
12,nsw,female,9,2479
12,nsw,female,10,2420
12,nsw,female,11,2156
12,nsw,female,12,1973
12,nsw,female,13,1602
12,nsw,female,14,1236
12,nsw,female,15,1010
12,nsw,female,16,874
12,nsw,female,17,587
12,nsw,female,18,262
12,nsw,female,19,69
12,nsw,female,20,8
12,vic,male,0,1810
12,vic,male,1,1684
12,vic,male,2,1672
12,vic,male,3,1809
12,vic,male,4,2174
12,vic,male,5,2203
12,vic,male,6,1967
12,vic,male,7,1954
12,vic,male,8,1952
12,vic,male,9,1843
12,vic,male,10,1757
12,vic,male,11,1582
12,vic,male,12,1446
12,vic,male,13,1135
12,vic,male,14,866
12,vic,male,15,648
12,vic,male,16,483
12,vic,male,17,252
12,vic,male,18,80
12,vic,male,19,18
12,vic,male,20,1
12,vic,female,0,1741
12,vic,female,1,1604
12,vic,female,2,1590
12,vic,female,3,1701
12,vic,female,4,2058
12,vic,female,5,2125
12,vic,female,6,1961
12,vic,female,7,1970
12,vic,female,8,2013
12,vic,female,9,1908
12,vic,female,10,1829
12,vic,female,11,1640
12,vic,female,12,1507
12,vic,female,13,1201
12,vic,female,14,926
12,vic,female,15,765
12,vic,female,16,653
12,vic,female,17,434
12,vic,female,18,186
12,vic,female,19,50
12,vic,female,20,8
12,qld,male,0,1594
12,qld,male,1,1478
12,qld,male,2,1481
12,qld,male,3,1524
12,qld,male,4,1663
12,qld,male,5,1720
12,qld,male,6,1521
12,qld,male,7,1569
12,qld,male,8,1570
12,qld,male,9,1511
12,qld,male,10,1441
12,qld,male,11,1312
12,qld,male,12,1225
12,qld,male,13,954
12,qld,male,14,689
12,qld,male,15,473
12,qld,male,16,346
12,qld,male,17,178
12,qld,male,18,60
12,qld,male,19,11
12,qld,male,20,1
12,qld,female,0,1532
12,qld,female,1,1410
12,qld,female,2,1414
12,qld,female,3,1467
12,qld,female,4,1609
12,qld,female,5,1664
12,qld,female,6,1514
12,qld,female,7,1583
12,qld,female,8,1586
12,qld,female,9,1542
12,qld,female,10,1490
12,qld,female,11,1322
12,qld,female,12,1211
12,qld,female,13,941
12,qld,female,14,685
12,qld,female,15,528
12,qld,female,16,433
12,qld,female,17,277
12,qld,female,18,128
12,qld,female,19,34
12,qld,female,20,4
12,sa,male,0,500
12,sa,male,1,488
12,sa,male,2,502
12,sa,male,3,541
12,sa,male,4,612
12,sa,male,5,603
12,sa,male,6,520
12,sa,male,7,538
12,sa,male,8,578
12,sa,male,9,570
12,sa,male,10,564
12,sa,male,11,510
12,sa,male,12,476
12,sa,male,13,373
12,sa,male,14,286
12,sa,male,15,214
12,sa,male,16,170
12,sa,male,17,90
12,sa,male,18,29
12,sa,male,19,5
12,sa,male,20,1
12,sa,female,0,506
12,sa,female,1,458
12,sa,female,2,480
12,sa,female,3,519
12,sa,female,4,570
12,sa,female,5,578
12,sa,female,6,511
12,sa,female,7,538
12,sa,female,8,567
12,sa,female,9,581
12,sa,female,10,575
12,sa,female,11,529
12,sa,female,12,499
12,sa,female,13,400
12,sa,female,14,310
12,sa,female,15,256
12,sa,female,16,229
12,sa,female,17,164
12,sa,female,18,69
12,sa,female,19,17
12,sa,female,20,3
12,wa,male,0,803
12,wa,male,1,744
12,wa,male,2,754
12,wa,male,3,797
12,wa,male,4,919
12,wa,male,5,992
12,wa,male,6,850
12,wa,male,7,842
12,wa,male,8,874
12,wa,male,9,825
12,wa,male,10,779
12,wa,male,11,703
12,wa,male,12,633
12,wa,male,13,462
12,wa,male,14,338
12,wa,male,15,239
12,wa,male,16,169
12,wa,male,17,78
12,wa,male,18,30
12,wa,male,19,5
12,wa,male,20,1
12,wa,female,0,770
12,wa,female,1,721
12,wa,female,2,723
12,wa,female,3,750
12,wa,female,4,858
12,wa,female,5,926
12,wa,female,6,821
12,wa,female,7,825
12,wa,female,8,848
12,wa,female,9,814
12,wa,female,10,783
12,wa,female,11,704
12,wa,female,12,615
12,wa,female,13,462
12,wa,female,14,343
12,wa,female,15,273
12,wa,female,16,219
12,wa,female,17,144
12,wa,female,18,62
12,wa,female,19,20
12,wa,female,20,1
12,tas,male,0,169
12,tas,male,1,167
12,tas,male,2,179
12,tas,male,3,182
12,tas,male,4,187
12,tas,male,5,168
12,tas,male,6,149
12,tas,male,7,167
12,tas,male,8,179
12,tas,male,9,180
12,tas,male,10,188
12,tas,male,11,181
12,tas,male,12,168
12,tas,male,13,130
12,tas,male,14,96
12,tas,male,15,67
12,tas,male,16,53
12,tas,male,17,27
12,tas,male,18,4
12,tas,male,19,1
12,tas,female,0,162
12,tas,female,1,155
12,tas,female,2,163
12,tas,female,3,173
12,tas,female,4,164
12,tas,female,5,161
12,tas,female,6,162
12,tas,female,7,166
12,tas,female,8,196
12,tas,female,9,180
12,tas,female,10,196
12,tas,female,11,179
12,tas,female,12,168
12,tas,female,13,124
12,tas,female,14,99
12,tas,female,15,77
12,tas,female,16,63
12,tas,female,17,50
12,tas,female,18,19
12,tas,female,19,8
12,tas,female,20,1
12,nt,male,0,107
12,nt,male,1,91
12,nt,male,2,96
12,nt,male,3,99
12,nt,male,4,119
12,nt,male,5,130
12,nt,male,6,113
12,nt,male,7,105
12,nt,male,8,93
12,nt,male,9,96
12,nt,male,10,76
12,nt,male,11,70
12,nt,male,12,62
12,nt,male,13,37
12,nt,male,14,25
12,nt,male,15,13
12,nt,male,16,7
12,nt,male,17,1
12,nt,female,0,97
12,nt,female,1,92
12,nt,female,2,84
12,nt,female,3,82
12,nt,female,4,92
12,nt,female,5,120
12,nt,female,6,103
12,nt,female,7,103
12,nt,female,8,95
12,nt,female,9,77
12,nt,female,10,76
12,nt,female,11,63
12,nt,female,12,44
12,nt,female,13,33
12,nt,female,14,18
12,nt,female,15,10
12,nt,female,16,4
12,nt,female,17,4
12,act,male,0,132
12,act,male,1,114
12,act,male,2,107
12,act,male,3,132
12,act,male,4,180
12,act,male,5,177
12,act,male,6,158
12,act,male,7,147
12,act,male,8,135
12,act,male,9,131
12,act,male,10,123
12,act,male,11,105
12,act,male,12,94
12,act,male,13,63
12,act,male,14,49
12,act,male,15,31
12,act,male,16,19
12,act,male,17,14
12,act,male,18,5
12,act,female,0,132
12,act,female,1,110
12,act,female,2,114
12,act,female,3,123
12,act,female,4,173
12,act,female,5,171
12,act,female,6,153
12,act,female,7,145
12,act,female,8,142
12,act,female,9,131
12,act,female,10,133
12,act,female,11,112
12,act,female,12,99
12,act,female,13,70
12,act,female,14,51
12,act,female,15,38
12,act,female,16,29
12,act,female,17,22
12,act,female,18,5
12,act,female,19,1
13,nsw,male,0,2457
13,nsw,male,1,2285
13,nsw,male,2,2272
13,nsw,male,3,2365
13,nsw,male,4,2629
13,nsw,male,5,2723
13,nsw,male,6,2536
13,nsw,male,7,2499
13,nsw,male,8,2445
13,nsw,male,9,2431
13,nsw,male,10,2392
13,nsw,male,11,2114
13,nsw,male,12,1963
13,nsw,male,13,1594
13,nsw,male,14,1160
13,nsw,male,15,868
13,nsw,male,16,658
13,nsw,male,17,356
13,nsw,male,18,120
13,nsw,male,19,18
13,nsw,male,20,1
13,nsw,female,0,2390
13,nsw,female,1,2168
13,nsw,female,2,2141
13,nsw,female,3,2231
13,nsw,female,4,2529
13,nsw,female,5,2698
13,nsw,female,6,2525
13,nsw,female,7,2555
13,nsw,female,8,2488
13,nsw,female,9,2473
13,nsw,female,10,2422
13,nsw,female,11,2154
13,nsw,female,12,1973
13,nsw,female,13,1610
13,nsw,female,14,1239
13,nsw,female,15,1014
13,nsw,female,16,868
13,nsw,female,17,586
13,nsw,female,18,263
13,nsw,female,19,69
13,nsw,female,20,8
13,vic,male,0,1811
13,vic,male,1,1687
13,vic,male,2,1671
13,vic,male,3,1807
13,vic,male,4,2180
13,vic,male,5,2207
13,vic,male,6,1974
13,vic,male,7,1947
13,vic,male,8,1953
13,vic,male,9,1842
13,vic,male,10,1758
13,vic,male,11,1585
13,vic,male,12,1441
13,vic,male,13,1141
13,vic,male,14,870
13,vic,male,15,649
13,vic,male,16,482
13,vic,male,17,254
13,vic,male,18,82
13,vic,male,19,19
13,vic,female,0,1732
13,vic,female,1,1608
13,vic,female,2,1589
13,vic,female,3,1699
13,vic,female,4,2060
13,vic,female,5,2137
13,vic,female,6,1964
13,vic,female,7,1965
13,vic,female,8,2014
13,vic,female,9,1909
13,vic,female,10,1824
13,vic,female,11,1643
13,vic,female,12,1504
13,vic,female,13,1207
13,vic,female,14,928
13,vic,female,15,767
13,vic,female,16,650
13,vic,female,17,432
13,vic,female,18,186
13,vic,female,19,51
13,vic,female,20,7
13,qld,male,0,1588
13,qld,male,1,1482
13,qld,male,2,1482
13,qld,male,3,1530
13,qld,male,4,1666
13,qld,male,5,1724
13,qld,male,6,1528
13,qld,male,7,1569
13,qld,male,8,1571
13,qld,male,9,1510
13,qld,male,10,1442
13,qld,male,11,1312
13,qld,male,12,1225
13,qld,male,13,958
13,qld,male,14,689
13,qld,male,15,474
13,qld,male,16,342
13,qld,male,17,178
13,qld,male,18,59
13,qld,male,19,11
13,qld,male,20,1
13,qld,female,0,1532
13,qld,female,1,1409
13,qld,female,2,1414
13,qld,female,3,1466
13,qld,female,4,1604
13,qld,female,5,1662
13,qld,female,6,1519
13,qld,female,7,1580
13,qld,female,8,1590
13,qld,female,9,1538
13,qld,female,10,1487
13,qld,female,11,1323
13,qld,female,12,1211
13,qld,female,13,952
13,qld,female,14,687
13,qld,female,15,530
13,qld,female,16,434
13,qld,female,17,277
13,qld,female,18,129
13,qld,female,19,36
13,qld,female,20,4
13,sa,male,0,508
13,sa,male,1,487
13,sa,male,2,501
13,sa,male,3,540
13,sa,male,4,612
13,sa,male,5,604
13,sa,male,6,524
13,sa,male,7,537
13,sa,male,8,582
13,sa,male,9,568
13,sa,male,10,566
13,sa,male,11,509
13,sa,male,12,474
13,sa,male,13,375
13,sa,male,14,287
13,sa,male,15,216
13,sa,male,16,168
13,sa,male,17,91
13,sa,male,18,29
13,sa,male,19,5
13,sa,male,20,1
13,sa,female,0,504
13,sa,female,1,459
13,sa,female,2,480
13,sa,female,3,518
13,sa,female,4,568
13,sa,female,5,580
13,sa,female,6,513
13,sa,female,7,536
13,sa,female,8,569
13,sa,female,9,580
13,sa,female,10,576
13,sa,female,11,529
13,sa,female,12,501
13,sa,female,13,402
13,sa,female,14,311
13,sa,female,15,255
13,sa,female,16,229
13,sa,female,17,165
13,sa,female,18,69
13,sa,female,19,18
13,sa,female,20,3
13,wa,male,0,807
13,wa,male,1,746
13,wa,male,2,753
13,wa,male,3,795
13,wa,male,4,919
13,wa,male,5,999
13,wa,male,6,854
13,wa,male,7,840
13,wa,male,8,880
13,wa,male,9,827
13,wa,male,10,780
13,wa,male,11,706
13,wa,male,12,633
13,wa,male,13,466
13,wa,male,14,338
13,wa,male,15,238
13,wa,male,16,170
13,wa,male,17,80
13,wa,male,18,31
13,wa,male,19,5
13,wa,male,20,1
13,wa,female,0,769
13,wa,female,1,725
13,wa,female,2,722
13,wa,female,3,750
13,wa,female,4,859
13,wa,female,5,927
13,wa,female,6,826
13,wa,female,7,827
13,wa,female,8,852
13,wa,female,9,812
13,wa,female,10,783
13,wa,female,11,704
13,wa,female,12,614
13,wa,female,13,466
13,wa,female,14,344
13,wa,female,15,274
13,wa,female,16,219
13,wa,female,17,145
13,wa,female,18,63
13,wa,female,19,20
13,wa,female,20,1
13,tas,male,0,168
13,tas,male,1,166
13,tas,male,2,179
13,tas,male,3,183
13,tas,male,4,188
13,tas,male,5,170
13,tas,male,6,152
13,tas,male,7,166
13,tas,male,8,178
13,tas,male,9,183
13,tas,male,10,189
13,tas,male,11,181
13,tas,male,12,168
13,tas,male,13,131
13,tas,male,14,96
13,tas,male,15,68
13,tas,male,16,52
13,tas,male,17,28
13,tas,male,18,4
13,tas,male,19,1
13,tas,female,0,161
13,tas,female,1,155
13,tas,female,2,163
13,tas,female,3,174
13,tas,female,4,165
13,tas,female,5,162
13,tas,female,6,160
13,tas,female,7,166
13,tas,female,8,197
13,tas,female,9,179
13,tas,female,10,195
13,tas,female,11,180
13,tas,female,12,167
13,tas,female,13,125
13,tas,female,14,99
13,tas,female,15,78
13,tas,female,16,62
13,tas,female,17,50
13,tas,female,18,20
13,tas,female,19,8
13,tas,female,20,1
13,nt,male,0,106
13,nt,male,1,93
13,nt,male,2,97
13,nt,male,3,100
13,nt,male,4,118
13,nt,male,5,131
13,nt,male,6,117
13,nt,male,7,106
13,nt,male,8,94
13,nt,male,9,96
13,nt,male,10,77
13,nt,male,11,69
13,nt,male,12,62
13,nt,male,13,37
13,nt,male,14,26
13,nt,male,15,13
13,nt,male,16,8
13,nt,male,17,1
13,nt,female,0,99
13,nt,female,1,93
13,nt,female,2,84
13,nt,female,3,82
13,nt,female,4,94
13,nt,female,5,121
13,nt,female,6,105
13,nt,female,7,104
13,nt,female,8,96
13,nt,female,9,77
13,nt,female,10,76
13,nt,female,11,63
13,nt,female,12,44
13,nt,female,13,34
13,nt,female,14,18
13,nt,female,15,10
13,nt,female,16,4
13,nt,female,17,4
13,act,male,0,135
13,act,male,1,115
13,act,male,2,107
13,act,male,3,133
13,act,male,4,179
13,act,male,5,178
13,act,male,6,159
13,act,male,7,147
13,act,male,8,137
13,act,male,9,130
13,act,male,10,123
13,act,male,11,104
13,act,male,12,96
13,act,male,13,64
13,act,male,14,49
13,act,male,15,32
13,act,male,16,19
13,act,male,17,13
13,act,male,18,5
13,act,female,0,131
13,act,female,1,110
13,act,female,2,113
13,act,female,3,122
13,act,female,4,174
13,act,female,5,172
13,act,female,6,155
13,act,female,7,146
13,act,female,8,142
13,act,female,9,132
13,act,female,10,133
13,act,female,11,112
13,act,female,12,100
13,act,female,13,72
13,act,female,14,51
13,act,female,15,38
13,act,female,16,30
13,act,female,17,22
13,act,female,18,6
13,act,female,19,1
14,nsw,male,0,2455
14,nsw,male,1,2290
14,nsw,male,2,2267
14,nsw,male,3,2369
14,nsw,male,4,2634
14,nsw,male,5,2719
14,nsw,male,6,2545
14,nsw,male,7,2502
14,nsw,male,8,2448
14,nsw,male,9,2423
14,nsw,male,10,2392
14,nsw,male,11,2119
14,nsw,male,12,1963
14,nsw,male,13,1604
14,nsw,male,14,1163
14,nsw,male,15,865
14,nsw,male,16,658
14,nsw,male,17,356
14,nsw,male,18,122
14,nsw,male,19,19
14,nsw,male,20,1
14,nsw,female,0,2389
14,nsw,female,1,2171
14,nsw,female,2,2140
14,nsw,female,3,2229
14,nsw,female,4,2531
14,nsw,female,5,2703
14,nsw,female,6,2530
14,nsw,female,7,2551
14,nsw,female,8,2493
14,nsw,female,9,2470
14,nsw,female,10,2426
14,nsw,female,11,2155
14,nsw,female,12,1972
14,nsw,female,13,1620
14,nsw,female,14,1241
14,nsw,female,15,1011
14,nsw,female,16,867
14,nsw,female,17,587
14,nsw,female,18,265
14,nsw,female,19,70
14,nsw,female,20,8
14,vic,male,0,1814
14,vic,male,1,1683
14,vic,male,2,1669
14,vic,male,3,1808
14,vic,male,4,2183
14,vic,male,5,2217
14,vic,male,6,1977
14,vic,male,7,1943
14,vic,male,8,1955
14,vic,male,9,1838
14,vic,male,10,1755
14,vic,male,11,1585
14,vic,male,12,1442
14,vic,male,13,1147
14,vic,male,14,871
14,vic,male,15,648
14,vic,male,16,484
14,vic,male,17,250
14,vic,male,18,83
14,vic,male,19,19
14,vic,female,0,1734
14,vic,female,1,1610
14,vic,female,2,1589
14,vic,female,3,1698
14,vic,female,4,2060
14,vic,female,5,2145
14,vic,female,6,1971
14,vic,female,7,1961
14,vic,female,8,2021
14,vic,female,9,1908
14,vic,female,10,1826
14,vic,female,11,1647
14,vic,female,12,1505
14,vic,female,13,1215
14,vic,female,14,931
14,vic,female,15,766
14,vic,female,16,646
14,vic,female,17,432
14,vic,female,18,185
14,vic,female,19,53
14,vic,female,20,6
14,qld,male,0,1590
14,qld,male,1,1482
14,qld,male,2,1483
14,qld,male,3,1529
14,qld,male,4,1669
14,qld,male,5,1729
14,qld,male,6,1536
14,qld,male,7,1568
14,qld,male,8,1573
14,qld,male,9,1508
14,qld,male,10,1443
14,qld,male,11,1314
14,qld,male,12,1225
14,qld,male,13,966
14,qld,male,14,692
14,qld,male,15,474
14,qld,male,16,343
14,qld,male,17,176
14,qld,male,18,59
14,qld,male,19,12
14,qld,male,20,1
14,qld,female,0,1539
14,qld,female,1,1409
14,qld,female,2,1412
14,qld,female,3,1463
14,qld,female,4,1605
14,qld,female,5,1666
14,qld,female,6,1525
14,qld,female,7,1571
14,qld,female,8,1595
14,qld,female,9,1535
14,qld,female,10,1486
14,qld,female,11,1324
14,qld,female,12,1208
14,qld,female,13,955
14,qld,female,14,690
14,qld,female,15,529
14,qld,female,16,434
14,qld,female,17,279
14,qld,female,18,130
14,qld,female,19,36
14,qld,female,20,5
14,sa,male,0,505
14,sa,male,1,490
14,sa,male,2,501
14,sa,male,3,542
14,sa,male,4,609
14,sa,male,5,604
14,sa,male,6,526
14,sa,male,7,536
14,sa,male,8,582
14,sa,male,9,568
14,sa,male,10,567
14,sa,male,11,506
14,sa,male,12,473
14,sa,male,13,379
14,sa,male,14,288
14,sa,male,15,217
14,sa,male,16,168
14,sa,male,17,93
14,sa,male,18,29
14,sa,male,19,5
14,sa,male,20,1
14,sa,female,0,508
14,sa,female,1,458
14,sa,female,2,480
14,sa,female,3,517
14,sa,female,4,571
14,sa,female,5,584
14,sa,female,6,518
14,sa,female,7,542
14,sa,female,8,569
14,sa,female,9,579
14,sa,female,10,577
14,sa,female,11,531
14,sa,female,12,498
14,sa,female,13,403
14,sa,female,14,312
14,sa,female,15,257
14,sa,female,16,226
14,sa,female,17,166
14,sa,female,18,70
14,sa,female,19,18
14,sa,female,20,3
14,wa,male,0,803
14,wa,male,1,746
14,wa,male,2,755
14,wa,male,3,796
14,wa,male,4,923
14,wa,male,5,1003
14,wa,male,6,855
14,wa,male,7,836
14,wa,male,8,881
14,wa,male,9,829
14,wa,male,10,783
14,wa,male,11,705
14,wa,male,12,635
14,wa,male,13,469
14,wa,male,14,338
14,wa,male,15,240
14,wa,male,16,168
14,wa,male,17,81
14,wa,male,18,31
14,wa,male,19,5
14,wa,male,20,1
14,wa,female,0,767
14,wa,female,1,727
14,wa,female,2,722
14,wa,female,3,750
14,wa,female,4,860
14,wa,female,5,929
14,wa,female,6,831
14,wa,female,7,831
14,wa,female,8,852
14,wa,female,9,813
14,wa,female,10,784
14,wa,female,11,705
14,wa,female,12,614
14,wa,female,13,470
14,wa,female,14,345
14,wa,female,15,272
14,wa,female,16,220
14,wa,female,17,144
14,wa,female,18,65
14,wa,female,19,21
14,wa,female,20,1
14,tas,male,0,170
14,tas,male,1,167
14,tas,male,2,179
14,tas,male,3,185
14,tas,male,4,188
14,tas,male,5,170
14,tas,male,6,154
14,tas,male,7,166
14,tas,male,8,177
14,tas,male,9,184
14,tas,male,10,189
14,tas,male,11,181
14,tas,male,12,168
14,tas,male,13,131
14,tas,male,14,96
14,tas,male,15,68
14,tas,male,16,52
14,tas,male,17,30
14,tas,male,18,4
14,tas,male,19,1
14,tas,female,0,161
14,tas,female,1,156
14,tas,female,2,161
14,tas,female,3,174
14,tas,female,4,167
14,tas,female,5,164
14,tas,female,6,159
14,tas,female,7,166
14,tas,female,8,196
14,tas,female,9,181
14,tas,female,10,194
14,tas,female,11,181
14,tas,female,12,167
14,tas,female,13,126
14,tas,female,14,100
14,tas,female,15,77
14,tas,female,16,63
14,tas,female,17,49
14,tas,female,18,20
14,tas,female,19,8
14,tas,female,20,1
14,nt,male,0,106
14,nt,male,1,92
14,nt,male,2,99
14,nt,male,3,99
14,nt,male,4,120
14,nt,male,5,131
14,nt,male,6,121
14,nt,male,7,106
14,nt,male,8,98
14,nt,male,9,96
14,nt,male,10,80
14,nt,male,11,68
14,nt,male,12,62
14,nt,male,13,38
14,nt,male,14,26
14,nt,male,15,13
14,nt,male,16,8
14,nt,male,17,1
14,nt,female,0,101
14,nt,female,1,93
14,nt,female,2,84
14,nt,female,3,82
14,nt,female,4,96
14,nt,female,5,118
14,nt,female,6,107
14,nt,female,7,105
14,nt,female,8,98
14,nt,female,9,78
14,nt,female,10,77
14,nt,female,11,63
14,nt,female,12,45
14,nt,female,13,34
14,nt,female,14,19
14,nt,female,15,11
14,nt,female,16,4
14,nt,female,17,4
14,act,male,0,133
14,act,male,1,116
14,act,male,2,107
14,act,male,3,133
14,act,male,4,181
14,act,male,5,179
14,act,male,6,157
14,act,male,7,147
14,act,male,8,139
14,act,male,9,131
14,act,male,10,123
14,act,male,11,104
14,act,male,12,97
14,act,male,13,64
14,act,male,14,49
14,act,male,15,31
14,act,male,16,19
14,act,male,17,13
14,act,male,18,5
14,act,female,0,130
14,act,female,1,110
14,act,female,2,114
14,act,female,3,125
14,act,female,4,175
14,act,female,5,174
14,act,female,6,157
14,act,female,7,146
14,act,female,8,143
14,act,female,9,133
14,act,female,10,133
14,act,female,11,112
14,act,female,12,101
14,act,female,13,72
14,act,female,14,51
14,act,female,15,39
14,act,female,16,28
14,act,female,17,20
14,act,female,18,7
14,act,female,19,1
15,nsw,male,0,2475
15,nsw,male,1,2293
15,nsw,male,2,2264
15,nsw,male,3,2370
15,nsw,male,4,2643
15,nsw,male,5,2722
15,nsw,male,6,2557
15,nsw,male,7,2494
15,nsw,male,8,2451
15,nsw,male,9,2420
15,nsw,male,10,2390
15,nsw,male,11,2122
15,nsw,male,12,1960
15,nsw,male,13,1613
15,nsw,male,14,1166
15,nsw,male,15,866
15,nsw,male,16,656
15,nsw,male,17,356
15,nsw,male,18,122
15,nsw,male,19,20
15,nsw,male,20,1
15,nsw,female,0,2388
15,nsw,female,1,2173
15,nsw,female,2,2141
15,nsw,female,3,2227
15,nsw,female,4,2538
15,nsw,female,5,2708
15,nsw,female,6,2535
15,nsw,female,7,2547
15,nsw,female,8,2496
15,nsw,female,9,2464
15,nsw,female,10,2428
15,nsw,female,11,2160
15,nsw,female,12,1967
15,nsw,female,13,1628
15,nsw,female,14,1245
15,nsw,female,15,1011
15,nsw,female,16,868
15,nsw,female,17,586
15,nsw,female,18,265
15,nsw,female,19,70
15,nsw,female,20,7
15,vic,male,0,1810
15,vic,male,1,1687
15,vic,male,2,1665
15,vic,male,3,1807
15,vic,male,4,2180
15,vic,male,5,2227
15,vic,male,6,1987
15,vic,male,7,1941
15,vic,male,8,1958
15,vic,male,9,1838
15,vic,male,10,1755
15,vic,male,11,1587
15,vic,male,12,1440
15,vic,male,13,1156
15,vic,male,14,874
15,vic,male,15,647
15,vic,male,16,482
15,vic,male,17,253
15,vic,male,18,86
15,vic,male,19,19
15,vic,female,0,1733
15,vic,female,1,1611
15,vic,female,2,1590
15,vic,female,3,1696
15,vic,female,4,2064
15,vic,female,5,2153
15,vic,female,6,1974
15,vic,female,7,1959
15,vic,female,8,2023
15,vic,female,9,1905
15,vic,female,10,1826
15,vic,female,11,1651
15,vic,female,12,1501
15,vic,female,13,1222
15,vic,female,14,933
15,vic,female,15,768
15,vic,female,16,646
15,vic,female,17,429
15,vic,female,18,188
15,vic,female,19,53
15,vic,female,20,7
15,qld,male,0,1590
15,qld,male,1,1478
15,qld,male,2,1484
15,qld,male,3,1530
15,qld,male,4,1666
15,qld,male,5,1732
15,qld,male,6,1539
15,qld,male,7,1560
15,qld,male,8,1580
15,qld,male,9,1501
15,qld,male,10,1445
15,qld,male,11,1314
15,qld,male,12,1225
15,qld,male,13,973
